,layer,accuracy_score,precision_score,recall_score,f1_score
0,0,0.9169675090252708,0.916908200103146,0.9169675090252708,0.9166941760379121
1,1,0.9290012033694344,0.9282070108656897,0.9290012033694344,0.9285432861718615
2,2,0.9290012033694344,0.9289615480577317,0.9290012033694344,0.9289290291054485
3,3,0.9422382671480144,0.9419806897439922,0.9422382671480144,0.9420768246257218
4,4,0.9386281588447654,0.9386922848810835,0.9386281588447654,0.9386157935704247
5,5,0.9350180505415162,0.9371899409355781,0.9350180505415162,0.9357612362138189
6,6,0.9205776173285198,0.9208610195503932,0.9205776173285198,0.9206801605086545
7,7,0.9229843561973526,0.9240711580441188,0.9229843561973526,0.9233620733431237
8,8,0.9470517448856799,0.9474520427559388,0.9470517448856799,0.9470403949355787
9,9,0.9193742478941035,0.9199746493274795,0.9193742478941035,0.9194110848485731
10,10,0.9217809867629362,0.9229444211436535,0.9217809867629362,0.9220689010378995
11,11,0.9338146811070999,0.9334146430651745,0.9338146811070999,0.9334153988398962
12,12,0.9314079422382672,0.9315639015450284,0.9314079422382672,0.9314563955098644
13,13,0.914560770156438,0.9142840446697291,0.914560770156438,0.9141179494625278
14,14,0.9169675090252708,0.9176648766458543,0.9169675090252708,0.9170915697211729
15,15,0.9229843561973526,0.922280696043785,0.9229843561973526,0.9224021510760844
16,16,0.9265944645006017,0.927595891172498,0.9265944645006017,0.9269883162695604
17,17,0.9085439229843562,0.9090572714044419,0.9085439229843562,0.9087610742854456
18,18,0.914560770156438,0.9138504724171456,0.914560770156438,0.9140095726659262
19,19,0.901323706377858,0.9024232290143758,0.901323706377858,0.9018038129558837
20,20,0.9001203369434416,0.9001926926998008,0.9001203369434416,0.9001541014588477
21,21,0.8929001203369434,0.8934110413405126,0.8929001203369434,0.8929635653613278
22,22,0.8977135980746089,0.8976243209163708,0.8977135980746089,0.8975846643865316
23,23,0.8953068592057761,0.8963859665676968,0.8953068592057761,0.8953734411507357
24,24,0.8844765342960289,0.8839154643044244,0.8844765342960289,0.8830245952281252
25,25,0.8916967509025271,0.8914628615483364,0.8916967509025271,0.891173727210599
26,26,0.8832731648616126,0.8830897206508693,0.8832731648616126,0.8825800746366872
27,27,0.8676293622141997,0.8675425119835324,0.8676293622141997,0.8674181175639875
28,28,0.8941034897713598,0.8941156663740212,0.8941034897713598,0.8938057510593668
29,29,0.8832731648616126,0.8825797105857413,0.8832731648616126,0.8824867523803491
30,30,0.8832731648616126,0.8818500028692435,0.8832731648616126,0.881753249625607
31,31,0.8760529482551144,0.8759660886733692,0.8760529482551144,0.8759659965506668
32,32,0.8808664259927798,0.8785669551239416,0.8808664259927798,0.8788810141163147
33,33,0.8796630565583634,0.8770554296768739,0.8796630565583634,0.8779226408059567
34,34,0.8844765342960289,0.8845776224236699,0.8844765342960289,0.8843471290523468
35,35,0.8868832731648616,0.8865979941645273,0.8868832731648616,0.8864040075182289
36,36,0.8856799037304453,0.8868297711725648,0.8856799037304453,0.8861241031422014
