,layer,accuracy_score,precision_score,recall_score,f1_score
0,0,0.4593548387096774,0.45575263191377785,0.4593548387096774,0.4530196094038671
1,1,0.7043727598566308,0.7003684039546423,0.7043727598566308,0.701886352536989
2,2,0.734910394265233,0.7336776930474809,0.734910394265233,0.7340993673288013
3,3,0.75584229390681,0.7533104619936076,0.75584229390681,0.7544124490664638
4,4,0.7625806451612903,0.7605968350696323,0.7625806451612903,0.7614874819289273
5,5,0.7760573476702509,0.7753813415626858,0.7760573476702509,0.7756782643193473
6,6,0.7899641577060932,0.7883342209786379,0.7899641577060932,0.788992817132119
7,7,0.7991397849462366,0.7976888101689723,0.7991397849462366,0.798268602872384
8,8,0.8037275985663083,0.8035657427529862,0.8037275985663083,0.8035697164281944
9,9,0.8058781362007168,0.8048277414723136,0.8058781362007168,0.8052548211404429
10,10,0.8164874551971326,0.8153339242880475,0.8164874551971326,0.8158276270821849
11,11,0.8189247311827957,0.8178917009933926,0.8189247311827957,0.8183524397384315
12,12,0.8374193548387097,0.8381852089966816,0.8374193548387097,0.8377359511168467
13,13,0.8553405017921147,0.8556881696417487,0.8553405017921147,0.8555028120134187
14,14,0.8613620071684588,0.8617194808731709,0.8613620071684588,0.8614978200249209
15,15,0.8785663082437276,0.8794399617692924,0.8785663082437276,0.878924899892041
16,16,0.897921146953405,0.8983298630480464,0.897921146953405,0.8981021257406246
17,17,0.9029390681003584,0.9036561265217162,0.9029390681003584,0.903210542657699
18,18,0.9144086021505377,0.9153277626702075,0.9144086021505377,0.914760541015662
19,19,0.9281720430107527,0.9289520546998451,0.9281720430107527,0.9284451991243767
20,20,0.9340501792114695,0.934402992378862,0.9340501792114695,0.9341841786734708
21,21,0.9351971326164874,0.9358528648532741,0.9351971326164874,0.9354395196402525
22,22,0.9435125448028674,0.9439081574396567,0.9435125448028674,0.9436630790484329
23,23,0.9542652329749104,0.9546978487233946,0.9542652329749104,0.9544190773879848
24,24,0.953405017921147,0.9534952349966035,0.953405017921147,0.9534465261435373
25,25,0.9577060931899641,0.9577202888703791,0.9577060931899641,0.9577057909992736
26,26,0.9587096774193549,0.958724449506479,0.9587096774193549,0.9587100939341342
27,27,0.9610035842293907,0.9610252953637066,0.9610035842293907,0.9610123506007421
28,28,0.9628673835125447,0.9628899709901462,0.9628673835125447,0.9628716270551605
29,29,0.9625806451612903,0.9626453422203951,0.9625806451612903,0.9626036352610583
30,30,0.9614336917562724,0.9615565896574565,0.9614336917562724,0.9614844972943725
31,31,0.9618637992831541,0.9621027120543268,0.9618637992831541,0.9619504482759551
32,32,0.9625806451612903,0.9626531271892053,0.9625806451612903,0.9626096910171603
33,33,0.9608602150537634,0.9609285280704425,0.9608602150537634,0.9608895392481478
34,34,0.9637275985663083,0.9637633332067276,0.9637275985663083,0.9637371635923204
35,35,0.9608602150537634,0.9609099752335856,0.9608602150537634,0.9608818709054029
36,36,0.9631541218637992,0.9633436784857753,0.9631541218637992,0.9632121256217612
37,37,0.9634408602150538,0.9634409548899631,0.9634408602150538,0.9634305558676295
38,38,0.9632974910394265,0.9633694378503771,0.9632974910394265,0.9633263349450383
39,39,0.9615770609318997,0.9616932730151387,0.9615770609318997,0.9616241490440006
40,40,0.963010752688172,0.9630942813677483,0.963010752688172,0.9630448129163339
41,41,0.9610035842293907,0.9610538887710305,0.9610035842293907,0.9610223264845169
42,42,0.9601433691756273,0.9601450316471631,0.9601433691756273,0.9601381128379466
43,43,0.9578494623655914,0.9579198010740552,0.9578494623655914,0.9578698862883496
44,44,0.9605734767025089,0.9607312192772381,0.9605734767025089,0.9606381663212313
45,45,0.9592831541218638,0.9592255905451278,0.9592831541218638,0.9592506757898562
46,46,0.9598566308243728,0.9599676190055572,0.9598566308243728,0.9598938352701496
47,47,0.9571326164874552,0.9571919463523091,0.9571326164874552,0.9571547591712235
48,48,0.9511111111111111,0.9511326731625662,0.9511111111111111,0.9511211563540949
