,layer,accuracy_score,precision_score,recall_score,f1_score
0,0,0.9437669376693767,0.8997858537101071,0.9437669376693767,0.9194350366753842
1,1,0.9384823848238483,0.9047299610924315,0.9384823848238483,0.9196121559943291
2,2,0.9405149051490515,0.9067871144028863,0.9405149051490515,0.920995190737767
3,3,0.9420054200542005,0.9095857634934341,0.9420054200542005,0.9217173591435105
4,4,0.9432249322493225,0.9096505758211092,0.9432249322493225,0.9223795926339656
5,5,0.9405149051490515,0.9094552295617285,0.9405149051490515,0.9215370643496847
6,6,0.9395663956639566,0.9066362743681354,0.9395663956639566,0.92003146860681
7,7,0.9402439024390243,0.9089957712603435,0.9402439024390243,0.9213600621191035
8,8,0.9386178861788618,0.9041324383630456,0.9386178861788618,0.919136472679499
9,9,0.9395663956639566,0.9048955877192125,0.9395663956639566,0.9197798277533867
10,10,0.9415989159891599,0.9111580795371446,0.9415989159891599,0.9218664681021316
11,11,0.9390243902439024,0.9080270961678547,0.9390243902439024,0.9205804144076192
12,12,0.9411924119241193,0.906987247617195,0.9411924119241193,0.9211322563683421
13,13,0.9402439024390243,0.9041391766364485,0.9402439024390243,0.9194556623392549
14,14,0.9402439024390243,0.9016511426079172,0.9402439024390243,0.9190248153626797
15,15,0.9397018970189702,0.9042876907886114,0.9397018970189702,0.9191049054428412
16,16,0.9394308943089431,0.9033982349989137,0.9394308943089431,0.9189396348154557
17,17,0.9387533875338754,0.9062964566110021,0.9387533875338754,0.920157196433046
18,18,0.9394308943089431,0.9021313437282102,0.9394308943089431,0.9188736711250318
19,19,0.940379403794038,0.908504738908085,0.940379403794038,0.9210671309427868
20,20,0.9357723577235773,0.9059613141432623,0.9357723577235773,0.9188789904308002
21,21,0.9387533875338754,0.9069201156511576,0.9387533875338754,0.9204083171177438
22,22,0.9383468834688347,0.9046234501960637,0.9383468834688347,0.9193856493485647
23,23,0.9401084010840108,0.909995317598077,0.9401084010840108,0.9221056423688173
24,24,0.937940379403794,0.9059029819754004,0.937940379403794,0.9197181172675074
25,25,0.9387533875338754,0.906021806046462,0.9387533875338754,0.9201291515882283
26,26,0.9399728997289973,0.9071469960020421,0.9399728997289973,0.9209276343939186
27,27,0.9386178861788618,0.9080340934785159,0.9386178861788618,0.9209968781773287
28,28,0.9411924119241193,0.9099048016588216,0.9411924119241193,0.9220728508010847
29,29,0.9367208672086721,0.9036642684487802,0.9367208672086721,0.9184820634089056
30,30,0.9384823848238483,0.9065952768047425,0.9384823848238483,0.9197660913363797
31,31,0.9397018970189702,0.9050788992963146,0.9397018970189702,0.9199956207984387
32,32,0.9401084010840108,0.9074691999335991,0.9401084010840108,0.9209790732702309
33,33,0.9394308943089431,0.9070592676313383,0.9394308943089431,0.920441593266023
34,34,0.9401084010840108,0.9092602265945778,0.9401084010840108,0.9220591102560077
35,35,0.9402439024390243,0.9115742979452625,0.9402439024390243,0.9216970200615149
36,36,0.9382113821138212,0.9084865928743558,0.9382113821138212,0.920830818791552
37,37,0.9395663956639566,0.909217402928526,0.9395663956639566,0.9215866540706534
38,38,0.9395663956639566,0.9077382641308905,0.9395663956639566,0.9208180668385405
39,39,0.9401084010840108,0.9097368935944699,0.9401084010840108,0.9216481192637364
40,40,0.943089430894309,0.9141789994737552,0.943089430894309,0.9238901541818917
41,41,0.9415989159891599,0.9138625201294466,0.9415989159891599,0.9241477053481584
42,42,0.9378048780487804,0.9058256968203406,0.9378048780487804,0.9193568101260401
43,43,0.9386178861788618,0.906720653249372,0.9386178861788618,0.9203184627491328
44,44,0.9397018970189702,0.9086329584873621,0.9397018970189702,0.9213469071999554
45,45,0.9407859078590786,0.9107083768382841,0.9407859078590786,0.9229227200978748
46,46,0.9401084010840108,0.9091375036353115,0.9401084010840108,0.9218552007482984
47,47,0.9413279132791328,0.9087843673487416,0.9413279132791328,0.9217956619577877
48,48,0.9402439024390243,0.910808857952028,0.9402439024390243,0.9228875381910857
