,layer,accuracy_score,precision_score,recall_score,f1_score
0,0,0.940379403794038,0.9099764664691934,0.940379403794038,0.9217387750386613
1,1,0.9401084010840108,0.9056094058500099,0.9401084010840108,0.9198275364144393
2,2,0.9382113821138212,0.9017102456236269,0.9382113821138212,0.9181833865030428
3,3,0.9406504065040651,0.9009291740935784,0.9406504065040651,0.918829983609838
4,4,0.9382113821138212,0.9013463211186933,0.9382113821138212,0.9176941427544931
5,5,0.9378048780487804,0.9039018277509315,0.9378048780487804,0.9188415929855929
6,6,0.9383468834688347,0.9025295732897999,0.9383468834688347,0.9183645792155931
7,7,0.9411924119241193,0.9091079087257259,0.9411924119241193,0.9216280561776861
8,8,0.9383468834688347,0.903318500464307,0.9383468834688347,0.9187516114340626
9,9,0.9411924119241193,0.9083506902888573,0.9411924119241193,0.9211846161554381
10,10,0.9406504065040651,0.907324348523981,0.9406504065040651,0.9212118752025235
11,11,0.940379403794038,0.9055217409913728,0.940379403794038,0.9202541060517798
12,12,0.9401084010840108,0.9041780652449193,0.9401084010840108,0.9193394279813603
13,13,0.9380758807588075,0.9028708997772843,0.9380758807588075,0.9186446811247632
14,14,0.9392953929539295,0.9043170782757597,0.9392953929539295,0.9196846584648186
15,15,0.9405149051490515,0.9119749992303273,0.9405149051490515,0.9215510618345857
16,16,0.9397018970189702,0.9034335289545327,0.9397018970189702,0.9191520770287426
17,17,0.9406504065040651,0.9048823539824454,0.9406504065040651,0.9198261602480332
18,18,0.9406504065040651,0.9035171630516351,0.9406504065040651,0.919376083729904
19,19,0.9397018970189702,0.9037634592821024,0.9397018970189702,0.9193500920070381
20,20,0.9394308943089431,0.9059704017124824,0.9394308943089431,0.9201393456872442
21,21,0.9402439024390243,0.9079202682029466,0.9402439024390243,0.9210207428056517
22,22,0.9399728997289973,0.9041424173501457,0.9399728997289973,0.9195642280732009
23,23,0.9411924119241193,0.9051488332641886,0.9411924119241193,0.9202915053550147
24,24,0.9414634146341463,0.9053042232570488,0.9414634146341463,0.9199326135509629
25,25,0.9409214092140922,0.9071310840826194,0.9409214092140922,0.9207393634647326
26,26,0.9397018970189702,0.9077706453452131,0.9397018970189702,0.9209041441393166
27,27,0.941869918699187,0.9103771578184082,0.941869918699187,0.9221599859603777
28,28,0.939159891598916,0.9041288981377815,0.939159891598916,0.9192618750059487
29,29,0.9425474254742547,0.9100890802346512,0.9425474254742547,0.9219924619735235
30,30,0.9399728997289973,0.9076351677620559,0.9399728997289973,0.9210265661237423
31,31,0.9398373983739837,0.9063964134538202,0.9398373983739837,0.9202047150864662
32,32,0.9395663956639566,0.9033854536770408,0.9395663956639566,0.919307983453545
33,33,0.9414634146341463,0.9065657441759603,0.9414634146341463,0.9207193085297329
34,34,0.9410569105691057,0.9073058655819615,0.9410569105691057,0.9210426461758329
35,35,0.9378048780487804,0.9060282946214376,0.9378048780487804,0.9195840402453677
36,36,0.9414634146341463,0.9063075078898938,0.9414634146341463,0.9206329882318508
